day,path_001,path_002,path_003,path_004,path_005,path_006,path_007,path_008,path_009,path_010,path_011,path_012,path_013,path_014,path_015,path_016,path_017,path_018,path_019,path_020,path_021,path_022,path_023,path_024,path_025,path_026,path_027,path_028,path_029,path_030,path_031,path_032,path_033,path_034,path_035,path_036,path_037,path_038,path_039,path_040,path_041,path_042,path_043,path_044,path_045,path_046,path_047,path_048,path_049,path_050,path_051,path_052,path_053,path_054,path_055,path_056,path_057,path_058,path_059,path_060,path_061,path_062,path_063,path_064,path_065,path_066,path_067,path_068,path_069,path_070,path_071,path_072,path_073,path_074,path_075,path_076,path_077,path_078,path_079,path_080,path_081,path_082,path_083,path_084,path_085,path_086,path_087,path_088,path_089,path_090,path_091,path_092,path_093,path_094,path_095,path_096,path_097,path_098,path_099,path_100
11,1081631.913283347,1004152.1188890261,939201.1242051156,992968.0731721363,1049477.9153712534,1012068.0289440384,1029105.193493068,999296.2663782118,1029080.3847091446,934679.5374765553,973907.2482396914,999079.1001581253,1007317.4235058002,976231.4964106102,1060859.9593724934,968248.0866479379,1029432.0609902876,1016315.8697107668,1023413.1481650429,942891.3236761455,1021728.8143261236,982787.0821237352,1026842.1588195859,997848.5302673257,1008843.0951892113,1005910.6371905038,938000.2401677957,1018510.1723344827,969756.9324983349,952972.4394470811,981199.3000939945,1083683.3854735028,1022891.9813911137,1019062.4506905093,1019180.4878984125,1023047.116299287,1064624.8310967365,1060725.0419141117,1005414.9945524435,948127.6259861477,1022986.2232004654,1040542.9696671389,1017480.5374957509,999997.4452970255,1029713.0189478379,1054198.8404225032,976413.3243162103,1017275.9912946037,956853.1095326127,1022019.7763954278,1000076.1839801262,968949.619001278,987404.2152279184,1045652.3803411375,1021128.9720172754,991222.1247488966,1039776.3068169061,954770.1863286815,1011845.7479021874,1017440.9499643198,993440.8126254658,1009328.9688102227,968792.1889814578,1014333.8831050175,977912.8613479319,1074254.8166817701,1083169.5904202322,1044048.8982804962,1012630.482221002,1036401.7958977175,1037010.8043464419,975242.9954815876,943312.5849317473,988804.2708496782,1038506.9263917019,966459.1373426024,986195.7124699997,991022.8273023522,1054368.9070908022,1013345.5330998491,982125.9644841431,1004106.2400571061,1017090.947491891,992728.2767050813,933881.0975706192,954061.5387691653,1001244.0696197608,971592.3536909396,985712.6872184847,1072822.5873544626,963607.1901492436,1008794.7587740814,1080721.9969446003,1033626.5520940853,978873.2605579401,932530.3863472835,978723.4228112389,1000788.8876094418,1072110.1802014913,1015745.5202446564
12,1099661.249415281,1003178.6724638854,933880.7854976294,984189.6731841706,1057998.4899797644,1029517.6133357125,1032012.7993123828,990998.2448894179,1015869.4813961365,934615.215085331,969524.9592850044,997522.6303638131,1008196.1180710604,984574.5363228996,1079319.2735872706,963722.275926699,1029799.2575230732,1004697.335590103,1001150.9603686861,944087.2331447655,1014001.1961174192,996513.8200891261,1028924.7041488586,990827.8746738465,987955.6822108872,997561.6687273493,946240.8335617884,1019586.3603802102,973875.2990569595,960792.9872694414,984119.6225839942,1079206.447793306,1016031.0693153809,1003616.9228426424,1017823.6288796231,1005452.4909925254,1062456.5683714815,1060261.0642180403,1018508.7093946564,928975.0626277659,1010451.8009859667,1038171.9306888462,1016543.4785885112,998533.5579558888,1038892.552810462,1052892.8162679786,966318.6844381582,1012387.195692511,938224.301612253,1009025.8040023386,1003554.3719736333,972915.6882320016,971145.076745678,1035581.1235721494,1034737.6771849117,991449.5418803426,1044108.8856759566,955016.4527880546,1035157.5298235292,1017015.7357270404,968718.9842725935,1007005.7303892471,966039.9592053808,998872.9090540952,986925.3188562554,1073229.745599567,1091650.518439363,1028855.8540464387,988052.2137170277,1029844.8080743325,1021827.7893350559,964477.922124319,949456.7732831533,995842.7933570009,1037671.5632145763,961063.1879361825,991753.4787749955,976656.8680821237,1061528.205682408,1014111.4599979757,967537.8882958541,998020.3905554509,1027413.8972643929,996904.4862504206,929715.1370541896,950838.6535988518,992624.8025157917,960765.4148653768,975368.759373284,1062147.3011035502,970054.8562057785,1027272.3324776833,1065586.318280908,1038059.5660422466,959099.6504031954,933792.6095847831,990408.1896590118,995162.5982283393,1098667.123252075,1020733.8969251085
13,1098952.7414094077,1018027.8010591301,933250.380002102,967660.8840785405,1037137.9008901143,1032076.2621366881,1028228.8539792211,995738.7972173189,1014020.3975553584,940903.6884485295,974385.8428560804,1011650.0248299905,1023019.289317641,970953.6983811118,1108888.4049362976,942346.0296821654,1031604.6174150181,987557.565381506,999842.3146848859,938451.8322154982,1002650.8119511382,1000535.9782529711,1025444.5451404521,1004429.1787014501,994276.5556588498,997150.4160170752,947423.4444448712,1034246.5058064887,970365.7982198579,993442.0686727762,977649.7651946422,1092700.7126241648,1024139.0344296051,1010118.7024387968,1014501.6206519342,992908.6952079141,1068704.0032979774,1083430.6815453675,1011845.6599182754,922147.5896260841,1013418.6023745362,1048971.424529054,1018901.5832404466,983713.2621420139,1054734.77254577,1086412.5424276222,947832.9840775954,1029774.1905002282,950981.3196252537,1028058.7366285978,980181.5042139477,981777.1944211465,992795.6759369158,1039292.1786327285,1041595.7429012328,974348.4506181331,1055368.6377334802,960968.6217812937,1024870.5944992935,1024923.3572994587,961648.9800783608,1000335.5153813851,958638.0941403352,964261.9730459247,982279.4034052774,1068690.8014910307,1086408.9246723733,1041269.7337279249,1000042.0009657996,1022560.2610506458,1015022.0990578167,960133.122679114,964732.4301944531,1006009.5506180283,1032351.6681951019,953844.5006841999,993438.8553280369,960539.6329327057,1054734.732460617,1009209.9643087556,987698.1947562308,998855.5612829778,1027854.7920526166,981301.158794255,935792.1714394615,953911.056821355,996419.0437700829,980139.5238437118,981572.3963285197,1065591.141885387,965402.0536145078,1040748.4894612735,1084074.8688962497,1025681.7696956049,959797.4144065173,956390.1136641502,995608.6491718148,995620.576022241,1113423.702457986,1020998.0334318376
14,1095423.3462139664,1034088.5440958134,931264.0607768558,959780.0634124893,1026916.1580901658,1035623.7492023794,1035541.1815317039,979885.6206842075,1019479.9812178413,940494.2470642184,977920.9395495929,1021202.8932570198,1043678.3097569821,969466.3184168639,1126486.8585284613,931085.7320205575,1043910.0537897393,968858.7104852983,1020059.9021435457,936168.1722320938,995992.5319887747,994807.9061583334,1022021.5427737846,1000956.1718685632,987122.909163086,1014100.6884169899,944933.1763676886,999429.8460254357,956637.3985830293,1014995.4965957792,984872.7634222278,1090292.853632136,1008550.5015360585,1015187.5101638874,1025661.082892435,995090.3326305249,1082530.4828543197,1085453.989143649,1020358.2315356345,929508.1807847434,1009660.7181040689,1059339.495154625,1019166.6277979757,982824.4807079758,1049834.74281391,1080025.980654638,957631.0680491095,1022546.7929827254,948965.9017641173,1030304.3254533939,984609.3587972365,990213.1669446508,985526.1481449073,1036217.2106247373,1043928.0609205943,978738.1949268596,1049862.2144791784,955346.8368003564,1030422.4282101358,1042555.3217557508,975596.7574646464,1009989.8862855197,970711.9384591809,958658.1664161088,992943.6819691957,1072320.9687977117,1075444.9616602808,1022758.0823315914,994020.1417125133,1028394.3802898694,1021839.5428785123,940527.160599134,965568.3943657193,1005725.4606171502,1047086.213535372,952393.1008618661,994944.8495681594,978577.627691268,1061658.0759726535,989968.6223574205,1001566.940424188,990025.856034486,1023230.3657293769,979025.6673313815,940125.9188061267,956824.3392731157,992498.449826025,963673.9263057918,976537.2180690723,1061899.872413305,947966.0664009254,1052485.8750645402,1077869.76642601,1037562.2095900434,951330.0285009088,935789.0020036171,994720.4541476456,993063.3662048283,1118424.4442740167,1016405.3065884409
15,1102701.249971959,1018543.3866367762,931419.8800420788,964445.4477895938,1030797.9435293304,1059323.5735614386,1037438.2306915392,988771.5955380446,1015339.1829881741,930232.1047939372,975014.2066496174,1020174.8033984512,1056342.3505019008,981249.1260208649,1116614.2738933978,933435.7873264633,1054641.1228885793,973707.7691259073,1026708.1408336567,947472.2253145096,986336.5021346521,1025134.631408678,1030388.3070976181,998519.8093461578,997087.3458577467,1016300.531921446,940293.5885428416,978541.4173647551,952858.5282460393,1020638.2187839093,1000951.6291198853,1089056.1398528817,989205.7814178049,1004357.2020639959,1044786.3688128194,977158.6165107336,1086254.6657925437,1093096.8624504227,1004899.953043507,911379.9398703201,1027820.1536107863,1061570.0334686714,1030701.467982158,986423.4521773984,1069125.3820995698,1082777.0594914819,961727.3166546823,1031772.5712052322,948678.0657698613,1033643.3879823594,964925.1021322003,998864.9100760568,997880.2069701459,1043382.3684903989,1044453.3994284004,972439.7058548869,1064905.9101279676,956033.0598317811,1038451.5931662226,1045891.8558350228,977871.1435415829,1037670.1109384736,962217.0177660767,976182.1046391526,1000804.3132922993,1071154.860540948,1077603.0985836606,1016537.7681370646,1005660.5968521389,1041256.2054440259,1022592.4050507764,947074.6474663166,982206.9073423683,993152.0271228403,1051161.5521098846,954018.74833507,1010790.4719755824,964116.0361159199,1068311.959771999,979518.843407462,1035482.7938790747,982386.7457939157,1016336.6119771695,966588.4097522555,947419.4917123837,962952.6467771286,996648.2389724958,978606.1336916045,966196.38066112,1045523.54262911,945102.4890585527,1048243.9805618073,1084933.4752150672,1030785.3259000445,931888.7433865182,953222.839689775,1004967.533725616,1017549.1606769331,1109298.0392106562,1008036.2378547456
16,1101912.7749420563,1008239.6509471266,947077.0002134916,957333.013123181,1026964.6507451835,1066938.1510884035,1026201.0992136761,991469.622519162,1003933.2244826793,923553.7008825135,976794.7488359272,1017153.085391411,1039825.9819829223,993277.8184716625,1129157.4143603717,942588.2944827463,1050037.1657165908,978485.572580204,1009470.1000126554,934107.5956474869,1000957.7432755674,1040496.6460626122,1024808.206663051,1006773.0571648119,1002470.3041786867,1009651.2543767615,937224.1917097503,994194.0085911116,976482.0249845595,1018050.852681599,991600.7087886616,1088853.1404707467,994001.3957135254,1007430.4274064804,1045533.045371577,991985.9062841246,1122733.1006213664,1090829.7617670882,991401.021906347,919038.7844224481,1040439.7322156773,1059049.8217726243,1032439.9739977208,995464.5131373071,1063692.7447803183,1072710.8088190453,970801.4503679377,1022848.3631854852,950205.3750409583,1049034.0895403726,980083.5906749488,975834.8382633132,1006447.4109856165,1045909.6051815016,1031793.5283951447,958994.7036405618,1061104.2276070016,961431.641017502,1033028.728001359,1060236.3284743787,972470.1086975742,1036325.4896309486,956398.6168081103,968244.019991483,1000675.8131372364,1073998.8894075484,1075433.0178081042,1017324.1780345686,1015659.2799552373,1050660.5593729191,1027191.3367456842,963329.5712227663,980143.0149859275,992471.7218122078,1058487.3367491993,962135.5796824291,1004667.5793872435,978692.2505574962,1094418.7155404184,978422.2623460777,1037899.4064196829,981625.4982122696,1033298.6514697169,956742.8059041704,957091.3144663156,951295.321114392,985946.2555415366,978426.7816634667,970809.1200444339,1068918.8170437193,939006.9114312001,1046273.3122316974,1086247.8732386844,1025390.2027703883,935455.1941537653,943583.3773686512,1030014.2245038666,1014127.1454083305,1104370.378043788,1008969.5608161278
17,1111760.0104657148,1002760.8749211855,943946.9313751963,948679.4972977916,1007637.1710487715,1084636.7443154096,1020390.4266230874,992201.5089936916,1003980.0527104692,932517.0155011906,994161.8152181938,1022854.4301038873,1034931.435047963,988926.9377869895,1126326.3982049231,928682.7310044649,1054067.2372444742,959975.7750920778,1015981.6505662571,950869.4428516126,998575.9900153213,1035463.2562867198,1016900.9008192109,998023.2787457122,985650.0397765,1024913.9647708813,949943.0408297345,998981.5103331832,958544.5826920463,1013621.828341806,990633.6250429874,1081723.0826596294,1001923.9600273682,1026139.0092640197,1053084.0986769698,986615.8536897838,1104337.0789852932,1116018.0908301433,1001804.385599433,932087.3266438599,1041193.3502593662,1045224.7433527948,1045751.3512108456,992956.4669003179,1061223.997946398,1063050.509308303,959845.1137985011,1026013.0720166152,956588.2785945641,1069018.0495821862,1006857.6436691845,987422.8982589652,1006213.5551254492,1041191.460860643,1036558.3457085921,957778.3026998431,1073952.5090578534,970937.0960798854,1039541.4731171562,1068191.645341838,956737.80112439,1042173.953385392,973459.5584674801,966556.1606024532,1008764.54482276,1063114.3881667966,1082099.757565871,1021761.2666078004,998441.6702241291,1058831.0580665634,1023716.123831632,961507.5825418782,968317.3989115206,987980.0923777672,1072276.8290700414,967325.7779007689,1021934.9774355066,995337.4136601938,1099942.6166031947,966092.0536007995,1031546.3567852117,974839.3122385448,1047814.5885741141,974422.35217176,969038.992493436,930128.2066327197,978805.366760581,984013.0722262574,978873.9088544847,1073006.5629953379,942809.9077969188,1065948.1874120592,1099857.2258541347,1041025.8618850919,931423.1968769105,941664.8328697769,1027643.1611857563,1025923.3522369149,1118309.6047586303,1004625.9365169803
18,1115067.2344180755,990356.9892174713,955526.8185714094,951759.3164294248,1026894.4925171373,1085756.6551041435,1003742.1824096988,992379.1128246505,1015566.3449833238,960712.4731038293,981327.6975824198,1030125.9535426552,1050018.1779057877,979447.8820882946,1127377.592278733,933321.1620804396,1046477.4701680746,983835.0441511042,1026124.9959383905,941410.508915531,983035.8522926443,1057273.2003641766,1016763.8898338974,992019.9170389479,965985.9620576458,1014071.8261563502,956331.00184785,1006998.6401526789,941179.1905845023,1002996.6727754942,977903.4763993209,1084337.8092511653,1005805.9875117113,1034862.1852696098,1051826.104996038,992179.282444852,1103832.0726936562,1103754.8003835918,1002747.5206781089,927005.0975220068,1031364.7965268602,1049319.3182574026,1040834.3927390563,1003046.0579796528,1063549.2459325832,1070773.967869344,947986.1386984853,1029564.0690655743,953392.1273985053,1059101.6993279343,1025476.537248549,987324.3695440352,1006239.4342337031,1026605.7809807076,1036696.4847411301,966196.9385620884,1063239.43260089,969077.6902796245,1049400.3085228645,1084253.64010338,960434.4796723047,1045270.3067507796,960611.3378469823,958289.4726524451,998301.5827687681,1065156.327410632,1079857.7588877573,1024930.5451696708,1027840.0689679057,1050703.5927218923,1028536.4046799768,963956.5321501888,955945.3774954984,993932.5587041599,1067636.6356205554,966502.0387922851,1027729.4592284505,1002611.9399504046,1108061.9644828837,962765.0204867731,1028775.7802097123,991365.0926687024,1039976.7937535745,991436.0879721583,963583.822105979,928831.593228858,972231.6963682595,1002984.4242945494,999581.6617332677,1064583.1773433378,941960.2153031961,1088885.21378409,1117563.2150975575,1043745.9895501935,937870.9523252766,958417.6092338196,1036128.6260851786,1034066.3251618844,1113672.8036959488,994513.2662233246
19,1111783.7459390108,986334.4634629817,947851.6782610209,948437.0933153195,1025169.6081155994,1089116.1863798487,1016727.7250061453,989668.4062228708,1002591.2139677881,954159.7411561916,977367.1829484693,1022307.0732051078,1043470.8174123082,969833.376511172,1131760.9571081758,929301.112281876,1056225.910509364,973856.6883554455,1034617.6659687373,936861.2762193267,997373.722513153,1065791.1862693985,1016465.8465207405,993553.2440549291,974586.0635738827,1010272.4744832754,959082.8999947469,998383.9151145417,945542.1906031435,996331.5617862794,983125.659260696,1079240.3827072436,1016308.5846849475,1044654.2805941199,1047537.422674192,992666.7149025247,1101448.265711303,1103044.7107892071,1006660.1437941367,929209.6821220884,1034817.2407723375,1050573.043541025,1056764.7573005266,983599.5348268016,1044587.9984101058,1083727.6391685752,945856.3664282992,1042988.1731798695,950814.5352907252,1058874.3686539046,1023071.6982730672,985133.8992780694,1006679.6531448329,1038186.1089497317,1015766.1127463111,954383.7984739165,1068022.4515827533,974801.8691511757,1033749.7597091161,1073395.224526488,962783.1900134936,1043885.7997902469,960297.0143751282,961455.8080043731,1014776.1206652985,1064501.7242663486,1102592.3478253945,1019835.721195057,1022276.9787393042,1058250.6523337183,1027719.0499131242,958892.1199993165,980588.6473713659,994925.9718118621,1068011.8243667318,956496.2521993064,1024569.7103164666,994119.0287753055,1097955.9552353036,971949.4571479857,1024423.6182322408,1006499.5974087347,1047292.7669021824,998266.0401000126,960254.0243030805,939733.096020913,969617.625613977,1007876.691750707,1003233.3922350027,1114600.375540947,940580.4822286905,1089473.4352327404,1107886.871182319,1048685.371421053,932977.883035408,972245.2247534608,1023887.7099387415,1038502.6361944547,1100073.106136568,997089.1325872407
20,1110600.1764636284,977522.4036597861,957326.0174682688,957058.7243742755,1025539.4761816623,1087872.5996724148,1017858.0955834455,982718.1353543344,1013100.3642279226,961766.0867459179,963254.1673721452,1011342.6506315062,1045739.1051321448,992504.2150831021,1136377.173013906,938822.2429944412,1048690.3356485686,988348.5118851456,1026177.492511503,958197.7291703133,992819.4899294836,1075718.571507273,1018539.568449071,1002274.3326706612,972704.8427733551,1039612.0222131558,966237.0919921563,998434.6355850493,937263.3752379818,995312.1883892249,975529.873019454,1079484.1967774592,1032373.4140904372,1025893.4820113878,1033023.1744915872,999075.6052002118,1096083.9385591573,1092068.1671926063,1008072.5840003693,932713.5620020982,1018076.4961845044,1041793.3371363633,1048748.3526828734,988964.0230301465,1044659.6705743392,1089794.7161248133,951902.0077861979,1024092.9574450015,964400.0615373357,1048172.4327340969,1046719.7689870714,985506.7078376489,1016507.0930100572,1030859.3887758515,1013727.5677434907,948881.0309629284,1052194.4190549308,987899.048256941,1036220.708011121,1090227.71673968,966070.2270012612,1024510.3030408928,963613.0283606341,973781.1604247876,1013257.0812948387,1049834.0431438615,1113687.2081396868,1010647.3310537884,1037482.8392105438,1043270.7574465441,1041172.0393166372,950072.8957243602,991995.3656407312,994687.7582220223,1060667.3291739498,940741.3096826801,1019861.8918888711,994818.3127168984,1074930.4057328934,948368.3962693802,1015391.4335645217,1000808.6594345509,1049005.5066713418,1009853.8152937695,960941.3341848693,929964.2817559355,966051.809430422,1013996.3061962787,990520.6331804314,1103915.8453716275,917707.2675140293,1134076.2905346921,1095861.0302965716,1042180.211000137,912855.8880227965,984129.4223808042,1037041.1742734766,1026431.3402034588,1102619.7569001105,1002690.3328874968
21,1126431.5130439699,996942.4781481873,921275.1972572217,963386.8264288714,1008051.1807007224,1077201.3999863078,1030020.6674441554,970720.6427357415,1006388.8525967653,977938.8315850934,973966.2249975195,1006845.5021935032,1046448.3508974685,982464.1987156976,1164400.3130311472,944907.9692279068,1051802.5736333537,1003592.9010587212,1037100.8452146786,974147.8669306223,966192.2251575008,1060638.586083792,1019563.5304508217,1004752.3164939971,975956.2896189357,1036100.518476156,957863.5058158769,986861.5433690085,931347.3549143284,994449.5837926732,976411.0135620994,1079711.1359672376,1034288.0633367295,1045354.6816055364,1024342.2181697428,970556.0776538996,1101825.5402043543,1103880.0810723878,1009609.949107225,922375.4190396611,1012694.4041087978,1058137.3602542216,1071641.2614553233,977173.6982122185,1048951.5997751155,1084778.9338186625,949391.8983700303,1022483.8157992717,970986.1281121181,1041366.0387741243,1050723.0940181606,996033.3451269548,995726.2136559878,1042984.0992675228,1015657.8843859946,954837.7457149575,1052980.6066704704,997101.4840331441,1028315.5823616541,1112140.0016559523,947812.170794904,1034528.5105898223,957582.2867005885,966494.8583843247,990387.5160469805,1036189.0710706693,1132418.591473128,1004684.8545897005,1044823.2902840802,1040095.2797371796,1047596.0182158623,953496.0573534457,992128.913412047,997626.6526616522,1059916.1044990297,920740.6662040665,1029116.3972992428,981575.5922689396,1074133.2258104603,965862.3178865198,1011733.2942699679,984722.7276477459,1052698.2759428136,1002103.7935919072,953939.848070355,924791.7898317907,981869.7301606453,1016638.9896315695,985660.7342955992,1099631.766699619,918820.3114477695,1145177.7799756632,1101705.3539083842,1033914.2644196368,920564.9327291838,997968.0251964513,1051428.4063995124,1024522.3396821698,1100047.776279014,1014077.7602863109
22,1090364.7911381945,979340.271090779,917162.1259230964,941042.047654886,1032283.7309347201,1085479.623227541,1024782.452794617,977273.779833806,1012061.0765934453,978410.6359445717,966666.7323194848,1006122.5903506386,1042139.6680229795,1000248.7366720961,1161856.2987820706,920530.5625148659,1071201.463260467,999566.7138419093,1014566.6275060909,988336.7790389908,954248.1348899784,1050457.203133497,1026862.8372461528,996289.5865421247,963108.7619964097,1036251.6853317599,950502.466858405,984644.9115218688,953654.6127179536,1006282.9275173779,968350.0647822972,1102506.6455618246,1028055.6420355791,1025255.0992429293,1014093.7630635208,956726.2984347559,1104642.1645333231,1089951.738662172,1019095.9093393957,919772.4384412146,1009777.3942506427,1070913.9652671083,1070006.6741388252,984044.0073731366,1075786.9786234205,1095853.15195276,961803.8982559326,1034855.8116783595,957366.4919546166,1059088.3527384899,1069351.8094364628,1003661.1190904472,977663.5285815303,1034841.7446570197,1010696.69979711,944050.3112300212,1050480.5011270666,996611.9789193621,1048066.6560501797,1122310.1973198685,950580.1393435497,1039250.0836898267,976324.2869601157,943864.7763558635,989826.2856434057,1039820.4163207805,1134393.0022374485,997900.0770530187,1043524.9981176322,1049369.0798433474,1049511.1396350216,948925.7070836059,985923.6626770796,1012409.0007004298,1058842.7428789502,923051.5838637345,1048664.1894316755,975902.5043882082,1103904.5087669122,981706.226408811,1004313.9588374896,979356.0181631444,1060468.8149201884,1024957.8586186719,955015.9491768926,917317.2243695692,983029.5508170554,1019210.7221206359,993033.912574631,1104595.3683238209,902078.9320247562,1141474.565757297,1079348.9364176814,1054473.8471187882,926891.2094028521,1003204.0951345589,1055810.5408523728,1032867.1363745565,1115263.7880322607,1016339.6952708579
23,1097701.4684805835,976059.8085199867,920271.2636258673,939700.2497559898,1026492.440112849,1091829.1894885816,1013444.8791186532,964247.3297499345,1024339.7901309368,1001282.4299467731,958794.1889317066,1012914.0781818959,1045629.8591385676,996426.7805766299,1182541.2282337043,933869.222575773,1073679.9365296299,990591.3870611264,1024589.8328788879,990163.6167339442,960056.9717498611,1048726.4355758815,1022920.4500277882,1009895.9573894913,956647.408006125,1028069.4917897708,946491.3466958543,986852.893316107,966643.3248523114,1021319.5578100546,964408.9663384375,1123046.7010409872,1031812.0723981195,1008583.2813897055,1010021.3755408524,964790.7623617504,1118285.5782627102,1092512.3943618094,1027974.4298748437,914316.5016299891,986151.1312599876,1068709.0796509983,1062188.9761652034,978827.7166805058,1080045.630573299,1104514.044724455,960808.347750405,1029804.790769959,955394.0667284281,1045541.8327263977,1083157.3562725778,1001021.9282805304,962209.1291758738,1047387.8225438293,1038337.0723561081,931727.301190245,1054189.7677792853,1001782.1331100243,1053896.539113877,1128340.3397923969,933599.922313118,1025112.5994286847,972505.326517273,931541.6226202744,994097.2150762661,1041787.2470080252,1152891.0562618994,1001560.2013116451,1046782.412711575,1057624.631014222,1048919.0881024024,957531.3038409458,978095.1663817784,1012750.4337943445,1052399.5584915797,932629.7839055549,1048217.3963457096,969041.2751348887,1112956.4532001782,984314.9732049314,1020574.9436609055,992746.3129787489,1048050.8164824962,1033084.3682488393,948831.1960100232,917734.4808897773,1006432.4367253856,1033484.0013067639,972723.9737748653,1104925.9478585918,906360.7313198007,1158992.740519532,1072111.898655157,1080979.3447155198,930012.4992404165,1011917.2142261994,1049175.3616939785,1044125.7320960991,1114946.4625367182,1013067.3042876064
24,1103718.315216371,972554.6195566352,909930.5562964473,941592.0951364138,1020475.3575539951,1084281.6630022288,1007664.9493148759,965390.5554698358,1019354.1142240393,1000461.1987630639,950192.5215486637,1020216.3210762256,1037259.2202081709,1004334.8534064662,1163379.2085410464,955014.4552437976,1102483.3474105326,1010370.8699843372,1037239.7221736251,979171.9534041882,962805.130757495,1030947.6473667513,1019913.2205231662,996708.52718442,962899.5629052797,1018260.8137876239,963032.0967735164,981497.4812501504,967570.921400984,1043219.6965148934,957425.8857075331,1131728.4298835108,999808.2346663902,1013767.2131566993,995834.4578105797,994417.2553746115,1146361.7180280837,1091723.9793348238,1032260.2175722595,917393.4300876613,975414.3445891051,1079529.2467279932,1075564.7877739894,979178.2364002863,1080960.9742335286,1103596.3346569138,955403.0263913942,1025716.6900889993,955509.8441549897,1057773.292288774,1064694.524173043,999416.7942073753,981683.2995777103,1065056.125806026,1025164.48027882,941151.8427197015,1045883.395934691,1015101.4135604603,1074778.4687900974,1105112.8544981512,930236.2549240924,1010283.9741223153,986785.6562098354,933378.6079620376,984461.27832324,1058193.121063536,1168035.6535355027,992599.0483905288,1041192.0227386204,1073935.8324888465,1062244.4350591274,949531.5689938783,979705.4749918695,993750.6333440013,1044589.3290360528,934084.5963214248,1043677.1364620441,970026.9798670784,1121171.5013308984,987778.6279066061,1029301.9551735347,994980.3068917866,1067647.8160861642,1016731.1565327428,936058.673113901,915180.5291990474,1005119.655344431,1009879.279522127,966749.010204881,1104803.855885439,896585.0474985088,1157861.7313928711,1074101.9110915812,1073449.9987768126,923061.5072259082,1017259.2805118778,1047164.5689087687,1054437.5190609926,1107635.977446625,1015310.5207067141
