Date,AAPL,AMZN,CAT,JNJ,JPM,MSFT,NEE,NVDA,PG,XOM,^GSPC
2025-07-01,207.18951416015625,220.4600067138672,387.4707946777344,152.9939727783203,286.3277282714844,489.2081298828125,71.52404022216797,153.2745361328125,157.89195251464844,106.58396911621094,6198.009765625
2025-07-02,211.7954864501953,219.9199981689453,394.91448974609375,152.64073181152344,287.8954162597656,488.253662109375,71.4848861694336,157.22386169433594,157.8723602294922,108.34996795654297,6227.419921875
2025-07-03,212.90213012695312,223.41000366210938,394.34954833984375,153.08230590820312,293.2451171875,495.95892333984375,72.32679748535156,159.3135223388672,157.510009765625,109.47199249267578,6279.35009765625
2025-07-07,209.3130340576172,223.47000122070312,388.05560302734375,152.35618591308594,289.25262451171875,494.8454284667969,73.17851257324219,158.21371459960938,157.18682861328125,108.40850830078125,6229.97998046875
2025-07-08,209.3728485107422,219.36000061035156,390.8110656738281,152.8664093017578,280.1481628417969,493.75177001953125,70.93665313720703,159.97341918945312,154.63070678710938,111.41361236572266,6225.52001953125
2025-07-09,210.4994354248047,222.5399932861328,398.63140869140625,153.34722900390625,280.5246276855469,500.60198974609375,72.10163879394531,162.85293579101562,154.26832580566406,111.03311157226562,6263.259765625
2025-07-10,211.7655792236328,222.25999450683594,404.7271423339844,154.73077392578125,285.5078430175781,498.58367919921875,73.0708236694336,164.07273864746094,155.21832275390625,112.1356201171875,6280.4599609375
2025-07-11,210.5193634033203,225.02000427246094,402.33843994140625,153.95558166503906,284.1901550292969,500.4130859375,72.83587646484375,164.89259338378906,153.8080596923828,112.62346649169922,6259.75
2025-07-14,207.98707580566406,225.69000244140625,402.1897277832031,153.87710571289062,286.0130920410156,500.1147766113281,73.4624252319336,164.04273986816406,150.58595275878906,111.15017700195312,6268.56005859375
2025-07-15,208.4755859375,226.35000610351562,401.0697021484375,152.258056640625,283.8830871582031,502.89862060546875,73.12956237792969,170.671630859375,149.5282440185547,110.16474151611328,6243.759765625
2025-07-16,209.52239990234375,223.19000244140625,409.2370300292969,161.6876983642578,283.1598815917969,502.69976806640625,73.1980972290039,171.34152221679688,150.55657958984375,109.50127410888672,6263.7001953125
2025-07-17,209.38284301757812,223.8800048828125,414.3812561035156,159.92149353027344,287.201904296875,508.7446594238281,73.59947204589844,172.97125244140625,152.4075469970703,108.94513702392578,6297.35986328125
2025-07-18,210.539306640625,226.1300048828125,410.0596923828125,160.62799072265625,288.55914306640625,507.1041564941406,74.35328674316406,172.38136291503906,152.9370880126953,105.14971160888672,6296.7900390625
2025-07-21,211.83535766601562,229.3000030517578,407.9407653808594,161.27560424804688,288.261962890625,507.1141357421875,74.56866455078125,171.35153198242188,152.8680419921875,105.42290496826172,6305.60009765625
2025-07-22,213.74954223632812,227.47000122070312,415.0237731933594,164.77859497070312,288.7176513671875,502.35174560546875,75.90985870361328,167.00225830078125,156.1121826171875,105.90098571777344,6309.6201171875
2025-07-23,213.5002899169922,228.2899932861328,425.3697814941406,165.92665100097656,293.9980773925781,502.94830322265625,71.28909301757812,170.75161743164062,156.07272338867188,107.25718688964844,6358.91015625
2025-07-24,213.11148071289062,232.22999572753906,427.2897644042969,166.3780059814453,293.78997802734375,507.9294128417969,70.45695495605469,173.7111358642578,156.59532165527344,108.09628295898438,6363.35009765625
2025-07-25,213.2311248779297,231.44000244140625,431.497802734375,165.14166259765625,295.8407287597656,510.7430419921875,70.3394775390625,173.47117614746094,156.0924530029297,107.71576690673828,6388.64013671875
2025-07-28,213.40060424804688,232.7899932861328,430.6920166015625,163.10069274902344,295.50390625,509.5400390625,69.84020233154297,176.7206268310547,154.91903686523438,108.73048400878906,6389.77001953125
2025-07-29,210.6290283203125,231.00999450683594,427.8169860839844,164.95521545410156,294.2754821777344,509.609619140625,70.4373779296875,175.4808349609375,154.42601013183594,110.13546752929688,6370.85986328125
2025-07-30,208.415771484375,230.19000244140625,431.8658752441406,164.1211700439453,296.8413391113281,510.2757873535156,69.49755859375,179.24021911621094,150.74803161621094,109.1792984008789,6362.89990234375
2025-07-31,206.9402618408203,234.11000061035156,435.7456359863281,161.64846801757812,293.4828796386719,530.4187622070312,69.56609344482422,177.84043884277344,148.37164306640625,108.92562103271484,6339.39013671875
2025-08-01,201.76600646972656,214.75,426.4640808105469,164.1898651123047,286.6768493652344,521.0829467773438,68.91996765136719,173.69113159179688,148.54913330078125,106.97425079345703,6238.009765625
2025-08-04,202.7330780029297,211.64999389648438,431.44805908203125,167.83023071289062,291.5213317871094,532.54638671875,69.04723358154297,179.9700927734375,148.6575927734375,104.75944519042969,6329.93994140625
2025-08-05,202.3043670654297,213.75,431.975341796875,167.53587341308594,288.658203125,524.7019653320312,69.6835708618164,178.23037719726562,148.41107177734375,104.6325912475586,6299.18994140625
2025-08-06,212.60302734375,222.30999755859375,425.4991149902344,167.388671875,288.638427734375,521.908203125,69.05702209472656,179.3901824951172,150.72830200195312,103.92034912109375,6345.06005859375
2025-08-07,219.36245727539062,223.1300048828125,414.95416259765625,168.31103515625,284.26947021484375,517.8319091796875,71.05413818359375,180.73995971679688,151.34951782226562,103.37396240234375,6340.0
2025-08-08,228.65419006347656,222.69000244140625,414.35723876953125,170.0772705078125,286.072509765625,519.02490234375,70.88771057128906,182.6696319580078,151.36923217773438,104.20330047607422,6389.4501953125
2025-08-11,226.74781799316406,221.3000030517578,406.418701171875,170.55809020996094,286.86505126953125,518.7564697265625,70.92686462402344,182.0297393798828,152.81874084472656,103.25688171386719,6373.4501953125
2025-08-12,229.21310424804688,221.47000122070312,410.5670471191406,169.53759765625,290.12445068359375,526.183349609375,70.3492660522461,183.1295623779297,152.9272003173828,103.5495834350586,6445.759765625
2025-08-13,232.88612365722656,224.55999755859375,411.5519104003906,171.1468048095703,287.8260498046875,517.5734252929688,70.78002166748047,181.559814453125,153.2427520751953,104.98384094238281,6466.580078125
2025-08-14,232.33717346191406,230.97999572753906,415.3321838378906,171.441162109375,291.4222412109375,519.46240234375,70.72127532958984,181.98974609375,151.59603881835938,104.76919555664062,6468.5400390625
2025-08-15,231.1494140625,231.02999877929688,405.672607421875,173.3251495361328,287.7864074707031,517.1657104492188,73.82464599609375,180.42001342773438,152.20738220214844,104.86766815185547,6449.7998046875
2025-08-18,230.45074462890625,231.49000549316406,410.4974060058594,172.9424591064453,288.8167419433594,514.1134643554688,74.12812042236328,181.97975158691406,153.54843139648438,105.09416961669922,6449.14990234375
2025-08-19,230.1213836669922,228.00999450683594,413.92950439453125,174.46337890625,287.954833984375,506.8257751464844,74.9015121459961,175.61080932617188,156.19105529785156,105.78350067138672,6411.3701171875
2025-08-20,225.5800323486328,223.80999755859375,418.4061279296875,175.48385620117188,289.5201416015625,502.7991943359375,74.57845306396484,175.370849609375,157.2855682373047,106.87659454345703,6395.77978515625
2025-08-21,224.47213745117188,221.9499969482422,415.7201843261719,175.57217407226562,288.7572937011719,502.15185546875,74.48056030273438,174.95091247558594,156.5164337158203,107.56593322753906,6370.169921875
2025-08-22,227.3267059326172,228.83999633789062,433.4078369140625,175.9254150390625,293.4828796386719,505.1295166015625,74.71550750732422,177.96043395996094,156.45729064941406,109.5846939086914,6466.91015625
2025-08-25,226.7278594970703,227.94000244140625,430.0553283691406,175.0619354248047,292.1553649902344,502.17181396484375,73.73653411865234,179.78012084960938,153.972412109375,110.03768157958984,6439.31982421875
2025-08-26,228.87376403808594,228.7100067138672,429.0207214355469,174.44911193847656,295.7912292480469,499.96099853515625,73.26661682128906,181.7397918701172,153.79495239257812,109.79148864746094,6465.93994140625
2025-08-27,230.05152893066406,229.1199951171875,430.4234313964844,174.74562072753906,296.4945983886719,504.64154052734375,72.33660125732422,181.56982421875,154.77113342285156,111.03230285644531,6481.39990234375
2025-08-28,232.11758422851562,231.60000610351562,432.65179443359375,173.421142578125,298.2679748535156,507.529541015625,71.12017822265625,180.1400604248047,153.47938537597656,111.62316131591797,6501.85986328125
2025-08-29,231.69837951660156,229.0,416.86419677734375,175.12123107910156,298.61468505859375,504.59173583984375,71.08072662353516,174.1510467529297,154.85000610351562,112.54883575439453,6460.259765625
2025-09-02,229.28298950195312,225.33999633789062,413.8896789550781,176.00094604492188,296.91070556640625,503.0282287597656,71.67265319824219,170.75161743164062,155.78677368164062,112.9427490234375,6415.5400390625
2025-09-03,238.01634216308594,225.99000549316406,412.96453857421875,175.94163513183594,296.72247314453125,503.2572937011719,70.66636657714844,170.59165954589844,155.96424865722656,110.2051010131836,6448.259765625
2025-09-04,239.3238525390625,235.67999267578125,418.0380554199219,176.69285583496094,300.99237060546875,505.866455078125,69.91659545898438,171.63148498535156,156.9700469970703,110.68762969970703,6502.080078125
2025-09-05,239.2340087890625,232.3300018310547,420.8831787109375,176.3666534423828,291.64019775390625,492.9501647949219,69.94619750976562,166.9922637939453,157.7884521484375,107.56593322753906,6481.5
2025-09-08,237.42745971679688,235.83999633789062,420.58477783203125,176.0701446533203,290.1838684082031,496.13690185546875,68.83139038085938,168.2820281982422,156.79254150390625,108.17647552490234,6495.14990234375
2025-09-09,233.9041748046875,238.24000549316406,415.91912841796875,174.91368103027344,295.0779113769531,496.34600830078125,69.12735748291016,170.7316131591797,157.2362823486328,108.96429443359375,6512.60986328125
2025-09-10,226.35855102539062,230.3300018310547,420.7140808105469,173.7572021484375,297.7428894042969,498.29791259765625,70.08430480957031,177.300537109375,155.15570068359375,110.7861099243164,6532.0400390625
2025-09-11,229.59239196777344,229.9499969482422,429.1401062011719,176.43585205078125,302.7161560058594,498.9352722167969,70.36054229736328,177.1505584716797,156.41786193847656,110.43159484863281,6587.47021484375
2025-09-12,233.62472534179688,228.14999389648438,429.27935791015625,176.00094604492188,304.0535888671875,507.7884521484375,70.67623138427734,177.80047607421875,155.69801330566406,110.4512939453125,6584.2900390625
2025-09-15,236.24969482421875,231.42999267578125,433.6764221191406,175.34857177734375,306.0250549316406,513.225830078125,70.53812408447266,177.73048400878906,154.6429443359375,110.63838958740234,6615.27978515625
