Date,ticker,close,asset_name,sector
2021-06-08,AAPL,123.65386962890625,Apple Inc.,Technology
2021-06-09,AAPL,124.03437805175781,Apple Inc.,Technology
2021-06-10,AAPL,123.03922271728516,Apple Inc.,Technology
2021-06-11,AAPL,124.24903106689453,Apple Inc.,Technology
2021-06-14,AAPL,127.30279541015625,Apple Inc.,Technology
2021-06-15,AAPL,126.48326110839844,Apple Inc.,Technology
2021-06-16,AAPL,126.98082733154297,Apple Inc.,Technology
2021-06-17,AAPL,128.58090209960938,Apple Inc.,Technology
2021-06-18,AAPL,127.28330993652344,Apple Inc.,Technology
2021-06-21,AAPL,129.07847595214844,Apple Inc.,Technology
2021-06-22,AAPL,130.71759033203125,Apple Inc.,Technology
2021-06-23,AAPL,130.4443817138672,Apple Inc.,Technology
2021-06-24,AAPL,130.1614532470703,Apple Inc.,Technology
2021-06-25,AAPL,129.8687744140625,Apple Inc.,Technology
2021-06-28,AAPL,131.49810791015625,Apple Inc.,Technology
2021-06-29,AAPL,133.01034545898438,Apple Inc.,Technology
2021-06-30,AAPL,133.62503051757812,Apple Inc.,Technology
2021-07-01,AAPL,133.92747497558594,Apple Inc.,Technology
2021-07-02,AAPL,136.55194091796875,Apple Inc.,Technology
2021-07-06,AAPL,138.56179809570312,Apple Inc.,Technology
2021-07-07,AAPL,141.0497283935547,Apple Inc.,Technology
2021-07-08,AAPL,139.75209045410156,Apple Inc.,Technology
2021-07-09,AAPL,141.57655334472656,Apple Inc.,Technology
2021-07-12,AAPL,140.98138427734375,Apple Inc.,Technology
2021-07-13,AAPL,142.0936737060547,Apple Inc.,Technology
2021-07-14,AAPL,145.51821899414062,Apple Inc.,Technology
2021-07-15,AAPL,144.86451721191406,Apple Inc.,Technology
2021-07-16,AAPL,142.8253936767578,Apple Inc.,Technology
2021-07-19,AAPL,138.9813232421875,Apple Inc.,Technology
2021-07-20,AAPL,142.59120178222656,Apple Inc.,Technology
2021-07-21,AAPL,141.85951232910156,Apple Inc.,Technology
2021-07-22,AAPL,143.2254180908203,Apple Inc.,Technology
2021-07-23,AAPL,144.94253540039062,Apple Inc.,Technology
2021-07-26,AAPL,145.36215209960938,Apple Inc.,Technology
2021-07-27,AAPL,143.19613647460938,Apple Inc.,Technology
2021-07-28,AAPL,141.44972229003906,Apple Inc.,Technology
2021-07-29,AAPL,142.0936737060547,Apple Inc.,Technology
2021-07-30,AAPL,142.3083038330078,Apple Inc.,Technology
2021-08-02,AAPL,141.97659301757812,Apple Inc.,Technology
2021-08-03,AAPL,143.77178955078125,Apple Inc.,Technology
2021-08-04,AAPL,143.37176513671875,Apple Inc.,Technology
2021-08-05,AAPL,143.4790802001953,Apple Inc.,Technology
2021-08-06,AAPL,142.79510498046875,Apple Inc.,Technology
2021-08-09,AAPL,142.74624633789062,Apple Inc.,Technology
2021-08-10,AAPL,142.26747131347656,Apple Inc.,Technology
2021-08-11,AAPL,142.52151489257812,Apple Inc.,Technology
2021-08-12,AAPL,145.482177734375,Apple Inc.,Technology
2021-08-13,AAPL,145.6873779296875,Apple Inc.,Technology
2021-08-16,AAPL,147.6611328125,Apple Inc.,Technology
2021-08-17,AAPL,146.7523956298828,Apple Inc.,Technology
2021-08-18,AAPL,143.01007080078125,Apple Inc.,Technology
2021-08-19,AAPL,143.34230041503906,Apple Inc.,Technology
2021-08-20,AAPL,144.79820251464844,Apple Inc.,Technology
2021-08-23,AAPL,146.28343200683594,Apple Inc.,Technology
2021-08-24,AAPL,146.19544982910156,Apple Inc.,Technology
2021-08-25,AAPL,144.96429443359375,Apple Inc.,Technology
2021-08-26,AAPL,144.1630859375,Apple Inc.,Technology
2021-08-27,AAPL,145.19883728027344,Apple Inc.,Technology
2021-08-30,AAPL,149.61534118652344,Apple Inc.,Technology
2021-08-31,AAPL,148.35488891601562,Apple Inc.,Technology
2021-09-01,AAPL,149.01930236816406,Apple Inc.,Technology
2021-09-02,AAPL,150.1332244873047,Apple Inc.,Technology
2021-09-03,AAPL,150.76834106445312,Apple Inc.,Technology
2021-09-07,AAPL,153.10365295410156,Apple Inc.,Technology
2021-09-08,AAPL,151.55982971191406,Apple Inc.,Technology
2021-09-09,AAPL,150.5436248779297,Apple Inc.,Technology
2021-09-10,AAPL,145.56033325195312,Apple Inc.,Technology
2021-09-13,AAPL,146.12705993652344,Apple Inc.,Technology
2021-09-14,AAPL,144.72979736328125,Apple Inc.,Technology
2021-09-15,AAPL,145.61895751953125,Apple Inc.,Technology
2021-09-16,AAPL,145.3844757080078,Apple Inc.,Technology
2021-09-17,AAPL,142.71693420410156,Apple Inc.,Technology
2021-09-20,AAPL,139.6683807373047,Apple Inc.,Technology
2021-09-21,AAPL,140.14712524414062,Apple Inc.,Technology
2021-09-22,AAPL,142.51174926757812,Apple Inc.,Technology
2021-09-23,AAPL,143.46932983398438,Apple Inc.,Technology
2021-09-24,AAPL,143.55728149414062,Apple Inc.,Technology
