Date,cumulative_growth,drawdown
2024-08-29,1.8436576620803815,-0.007252327880246434
2024-08-30,1.8636795144854132,0.0
2024-09-03,1.8207386875504914,-0.023040885839633374
2024-09-04,1.8113576717470452,-0.028074485088073087
2024-09-05,1.8102795120110957,-0.028652996429518574
2024-09-06,1.7826277338368386,-0.04349019239552787
2024-09-09,1.809936665041316,-0.028836958836743087
2024-09-10,1.8087153101857083,-0.029492304804821123
2024-09-11,1.8307118911662437,-0.017689534634538484
2024-09-12,1.842431508592375,-0.011401105033289505
2024-09-13,1.847705432317135,-0.008571260264503722
2024-09-16,1.8482471391875597,-0.008280595015347725
2024-09-17,1.8565093353651854,-0.0038473241050823725
2024-09-18,1.8498948640657968,-0.007396470429854252
2024-09-19,1.8786920446021425,0.0
2024-09-20,1.8750049946511482,-0.001962562178079108
2024-09-23,1.8819582319701815,0.0
2024-09-24,1.8922772706092421,0.0
2024-09-25,1.8842045213944085,-0.004266155568329877
2024-09-26,1.8861444676644648,-0.003240964228673926
2024-09-27,1.885414507957514,-0.0036267214949522453
2024-09-30,1.8931727813031562,0.0
2024-10-01,1.8756289828499928,-0.009266876550531933
2024-10-02,1.8784946744918094,-0.00775317866193026
2024-10-03,1.8756699050071797,-0.009245260902139396
2024-10-04,1.8932946666134534,0.0
2024-10-07,1.874728340537728,-0.009806358409562899
2024-10-08,1.8830939999023235,-0.005387786112225124
2024-10-09,1.898962778814763,0.0
2024-10-10,1.903656191869425,0.0
2024-10-11,1.9209981765103081,0.0
2024-10-14,1.9297158900361222,0.0
2024-10-15,1.9190128760873966,-0.005546419555329085
2024-10-16,1.926649459694734,-0.0015890579319066678
2024-10-17,1.9292837598198256,-0.00022393463127290403
2024-10-18,1.9377850216537678,0.0
2024-10-21,1.939584187900914,0.0
2024-10-22,1.9456242245252144,0.0
2024-10-23,1.9307606655245872,-0.007639480847980495
2024-10-24,1.9279239741779866,-0.00909746605953532
2024-10-25,1.9233685457542182,-0.011438837207337516
2024-10-28,1.9322248651751668,-0.006886920496334548
2024-10-29,1.9223077004152032,-0.01198408398502604
2024-10-30,1.913632679424941,-0.01644281804112524
2024-10-31,1.874846783208166,-0.036377754976976706
2024-11-01,1.8850506515739371,-0.03113323332826967
2024-11-04,1.8834635153332815,-0.03194897987410794
2024-11-05,1.9019191297419713,-0.02246327642939805
2024-11-06,1.9458038399758635,0.0
2024-11-07,1.9500243412341185,0.0
2024-11-08,1.946518714945285,-0.001797734630643144
2024-11-11,1.9346043694873494,-0.00790757911104345
2024-11-12,1.93514593083484,-0.0076298588097942766
2024-11-13,1.9412795425627267,-0.004484456161125361
2024-11-14,1.9454241714724791,-0.002359031969174308
2024-11-15,1.9275094072754426,-0.01154597585403816
2024-11-18,1.9314930486541795,-0.009503108339771305
2024-11-19,1.9388577237760627,-0.005726399010480443
2024-11-20,1.9355610480011551,-0.007416980868972134
2024-11-21,1.946036758769188,-0.002044888558881741
2024-11-22,1.9498254455688437,-0.00010199650387388015
2024-11-25,1.9549495601584959,0.0
2024-11-26,1.970719598972735,0.0
2024-11-27,1.9642971804492204,-0.0032589205115037823
2024-11-29,1.9744066162159448,0.0
2024-12-02,1.9764190812866642,0.0
2024-12-03,1.9724769726798297,-0.0019945712142528382
2024-12-04,1.9765622455623115,0.0
2024-12-05,1.9826160556820642,0.0
2024-12-06,1.9799497118684686,-0.0013448614046850382
2024-12-09,1.9731065882155774,-0.004796424118140852
2024-12-10,1.9601776528314432,-0.011317573458720753
2024-12-11,1.9664873516349033,-0.008135061753856476
2024-12-12,1.9568561797357549,-0.012992871651817284
2024-12-13,1.948525091143504,-0.017194940210868093
2024-12-16,1.9442004344576949,-0.019376228248667915
2024-12-17,1.9422774228128923,-0.020346164731978145
2024-12-18,1.895085326587289,-0.04414910735939881
2024-12-19,1.8972241747294212,-0.043070306380256884
2024-12-20,1.9196635157532218,-0.031752259721908316
2024-12-23,1.9307286161564834,-0.026171199096705844
2024-12-24,1.946633028428006,-0.018149266546557463
2024-12-26,1.944972379868628,-0.01898687126312304
2024-12-27,1.9263281313618117,-0.02839073362637945
2024-12-30,1.9095675842595257,-0.036844486966190915
2024-12-31,1.9055498899590162,-0.03887094805985292
2025-01-02,1.899899945406482,-0.04172069021559799
2025-01-03,1.919398221135483,-0.03188607010691891
2025-01-06,1.9246956713928647,-0.029214120466341975
2025-01-07,1.9075625561000908,-0.037855791274802986
2025-01-08,1.9011400708748944,-0.04109519065663991
2025-01-10,1.8649628774144018,-0.05934239154902188
2025-01-13,1.8735986089183125,-0.054986665951440195
2025-01-14,1.8800009942649831,-0.051757404628592685
2025-01-15,1.9127107238946643,-0.03525913733375419
2025-01-16,1.9090143275644087,-0.0371235408422711
2025-01-17,1.9297754196921122,-0.02665197623035176
2025-01-21,1.9401512600240431,-0.02141856742071635
2025-01-22,1.9531419227140918,-0.014866283808961045
2025-01-23,1.9660679683192255,-0.00834659202693977
2025-01-24,1.9611722433306047,-0.010815917832402655
2025-01-27,1.941387350501276,-0.02079510304712262
2025-01-28,1.9564819963817017,-0.013181603783276041
2025-01-29,1.9497866071289365,-0.016558651615394937
2025-01-30,1.9315101950789249,-0.025776983121201358
2025-01-31,1.91626774292045,-0.033465033520465925
2025-02-03,1.897271242263885,-0.04304656626460068
2025-02-04,1.9146732130914372,-0.03426928900121973
2025-02-05,1.9208730421837044,-0.031142193830927534
2025-02-06,1.9347504188793319,-0.024142665780170658
2025-02-07,1.9151503432002885,-0.034028632164267436
2025-02-10,1.9296857905765454,-0.026697183730467478
2025-02-11,1.9420866881773915,-0.02044236824801149
2025-02-12,1.92548565089474,-0.028815667372203424
2025-02-13,1.9433360171776524,-0.019812226573994285
2025-02-14,1.937792380696396,-0.02260834862968364
2025-02-18,1.9472626476765007,-0.017831696613291648
2025-02-19,1.9556128324829964,-0.013619996227548947
2025-02-20,1.9532734556537743,-0.014799940686546775
