Date,AAPL,AMZN,CAT,JNJ,JPM,MSFT,NEE,NVDA,PG,XOM,^GSPC
2024-04-25,50558300,49249400,6459600,7642700,9802300,40586500,11418500,424641000,7094600,16041000,3958050000
2024-04-26,44838400,43919800,3324600,6183000,6413700,29694700,9982800,551011000,5659800,27289500,3604140000
2024-04-29,68169400,54063900,2171400,6149600,5387800,19582100,9795800,388971000,4621000,17309900,3447450000
2024-04-30,65934800,94639800,4201700,8817700,8153700,28781400,10042600,363709000,8106100,21083300,4082470000
2024-05-01,50383100,94645100,3520600,14470900,7445300,23562500,13991100,559863000,7543000,27777700,4544170000
2024-05-02,94214900,54303500,2492000,8459800,6501700,17709400,10815900,377898000,5647500,25513600,4381660000
2024-05-03,163224100,39172000,1977100,6532700,8922800,17446700,12687500,398341000,5581500,28023300,3924990000
2024-05-06,78569700,34725300,1653900,5042800,7911100,16996600,14042100,376203000,5472400,31401300,3683250000
2024-05-07,77305800,34048900,1965600,7333500,7688800,20018200,13621100,437342000,6433000,30122000,3987890000
2024-05-08,45057100,26136400,2260300,7735100,9227600,11792300,9915000,325721000,4579400,18957200,3842100000
2024-05-09,48983000,43368400,3208900,6546200,7977300,14689700,16627900,378013000,4671100,17564000,3727370000
2024-05-10,50759500,34141800,2210600,5710600,7529800,13402300,12046700,335325000,4879400,13648100,3617900000
2024-05-13,72044800,24898600,2051200,5628500,7049200,15440200,7685500,289680000,5725500,15060600,4255710000
2024-05-14,52393600,38698200,1563400,8254200,8596200,15109300,8176600,296507000,6009800,15079100,4763580000
2024-05-15,70400000,75459900,1913900,5548000,8370000,22239500,12470600,417735000,5102700,18244300,4360810000
2024-05-16,52845200,38834500,2821700,7591000,8497900,17530100,10414200,323952000,6793600,15745200,3817470000
2024-05-17,41282900,33175700,2104300,6521800,9260500,15352200,9490300,359691000,4700800,15104500,3578120000
2024-05-20,44361300,30511800,2247900,7742300,17373300,16272100,7179700,318764000,3804600,11551300,3420100000
2024-05-21,42309400,50839100,1841100,5492400,14420800,21453300,6420100,328946000,5147100,14495000,3662240000
2024-05-22,34648500,28148800,2104200,6609800,9425300,18073700,8773600,548648000,4536700,17879300,3847130000
2024-05-23,51005900,33670200,2749200,8000400,8069400,17211700,9097800,835065000,4729800,15979800,3869520000
2024-05-24,36327000,27471600,2635200,9520600,7356200,11855300,7601100,429494000,3820100,12212900,3005510000
2024-05-28,52280100,29927000,2264900,10499800,6910200,15718000,11986600,652728000,6466200,13978300,3751540000
2024-05-29,53068000,32009300,3040000,8263800,6120000,15517100,6896300,557442000,4360400,13902000,3552750000
2024-05-30,49889100,29184700,2745800,8490300,6829100,28394500,21762300,484553000,4748200,14683700,3818750000
2024-05-31,75158300,58903900,8319400,14621200,14417900,47995300,16196000,613263000,10341400,29037400,5437160000
2024-06-03,50080500,30786600,3878600,7329200,6444300,17484700,15410500,438392000,5828400,19589300,4046920000
2024-06-04,47471400,27198400,3706600,8876400,6848300,14348900,8484300,403324000,6277000,19412200,3707900000
2024-06-05,54156800,32116400,2616300,5891300,8351600,16988000,9264600,528402000,5243300,14863500,3591460000
2024-06-06,41181800,31371200,2452100,5016300,7640300,14861300,6550600,664696000,6302000,13154100,3609990000
2024-06-07,53103900,28021500,2499100,5111600,6964500,13621700,10059500,412386000,4558200,13289200,3692760000
2024-06-10,97010200,34445600,2640500,5749900,6070800,13982900,11218500,313434100,4110600,15239700,3622280000
2024-06-11,172373300,27265100,3247000,5661200,9235300,14551100,22781500,222551200,3947700,12462400,3568030000
2024-06-12,198134300,33984200,4817300,6180500,12751300,22366200,13930500,299595000,5474500,13606800,3962840000
2024-06-13,97862700,39721500,3183900,6840400,8587800,15960600,10023200,260704500,4902200,14466900,3530380000
2024-06-14,70122700,25456400,4195300,4075300,6874000,13582000,6568500,309320400,3695000,13313400,3438650000
2024-06-17,93728300,35601900,3198900,6666600,8725400,20790000,8445300,288504400,6759400,21147900,3447840000
2024-06-18,79943300,36659200,3275300,6156600,9023000,17112500,29169800,294335100,5112600,17762900,3544330000
2024-06-20,86172500,44726800,4463300,8749700,8731100,19877400,14857200,517768400,8483600,17433200,3847060000
2024-06-21,241805100,70792500,8265100,15172300,20972100,34187100,19465500,649445800,14682000,52212500,6773800000
2024-06-24,80727000,50610400,2447300,6914700,9785900,15913700,12063700,476060900,7565200,16266700,3696750000
2024-06-25,55549700,45366400,2990400,5912500,6862500,16413400,10753200,414192600,7968200,14188900,3591960000
2024-06-26,66213200,65103900,2198600,5267800,7758600,16507000,11481500,362975900,5164000,15771800,3563920000
2024-06-27,49772700,74397500,1995100,5739200,7913500,14806300,9824500,252571700,5007000,16812700,3589530000
2024-06-28,82542700,76930200,8891500,10495700,15307600,28362300,23935600,315516700,9253100,24565900,7199220000
2024-07-01,60402900,41192000,2950200,5144400,10205800,17662800,11036400,284885500,7638600,11972900,3488760000
2024-07-02,58046200,45600000,2119800,5492000,7802900,13979800,9415200,218374000,5449200,13326700,3329950000
2024-07-03,37369800,31597900,1352200,3246200,5560900,9932800,4487200,215749000,2980500,7732900,2179470000
2024-07-05,60412400,39858900,2280900,4888500,8093100,16000300,7688800,214176700,6509200,12631000,3253080000
2024-07-08,59085900,34767300,1913400,5260200,8707000,12962300,5368700,237677300,5144500,13350500,3185670000
2024-07-09,48076100,32700100,1896100,5890400,9058900,17207200,6220100,285366600,4393100,11727000,3232920000
2024-07-10,62627700,32883800,2904400,6093200,8328500,18196100,6740900,248978600,5037100,10004100,3336100000
2024-07-11,64710600,44565000,3016400,6350400,10658100,23111200,12188700,374782700,5831500,13082700,4020950000
2024-07-12,53046500,30598500,2451300,5336400,15443400,16324300,11099400,252680500,4684600,11684900,3700280000
2024-07-15,62631300,40683200,3394300,6711400,10719700,14429400,19575400,208326200,5752500,13032500,3620470000
2024-07-16,43234300,33994700,4637000,6469600,11557000,17175700,10551800,214769500,6378300,13614100,4041760000
2024-07-17,57345900,48076100,3061000,13801400,11572500,21778000,11878900,390086200,7982300,13602800,4246450000
2024-07-18,66034600,51043600,3876300,10166200,12415100,20794800,10212300,320979500,5926300,13033600,4007510000
2024-07-19,49151500,43081800,3462700,7398000,8095900,20940400,7752100,217223800,6597100,16157700,3760570000
2024-07-22,48201800,39931900,2659600,6840600,7663200,15808800,9034700,258068900,6383000,12065900,3375180000
2024-07-23,39960300,47537700,2027800,6261900,5557300,13107100,7027500,173911000,4863400,11251700,3500210000
2024-07-24,61777600,41532400,2835800,7168200,7119000,26805800,17813700,327776900,5907000,14925200,3945550000
2024-07-25,51391200,44464200,3291300,10019600,6403800,29943800,13934200,460067000,7338300,17021700,4592120000
2024-07-26,41601300,29506000,1894900,8356900,8027800,23583800,7076200,293399100,5581600,11252500,3638770000
2024-07-29,36311800,33270100,2190300,5625000,6533600,15125800,5977500,248152100,6797800,8861800,3379970000
2024-07-30,41643800,39508600,1970800,6545700,8850700,32687600,8505500,486833300,15746300,12483900,3777740000
2024-07-31,50036300,41667300,2568100,8293200,9071600,42891400,15618100,473174200,9660900,15137700,4546910000
2024-08-01,62501000,70435600,3747900,7213400,10918600,30296400,11136600,523462300,12532700,15051500,4703620000
2024-08-02,105568600,141448400,4246700,11280400,18041700,29437900,14513100,482027500,11899000,20403800,5156450000
2024-08-05,119548600,83149400,4681300,12032200,13927000,40709200,11877600,552842400,10338800,18025900,5333250000
2024-08-06,69660500,59950800,5071700,7607100,10605800,24946500,9050900,409012100,7454900,13647800,4690190000
2024-08-07,63516400,48408200,3011700,5993000,9204400,20650900,8193200,411440400,8385500,13660700,4558260000
2024-08-08,47161100,44616200,2268300,5094800,7761200,20203000,6935900,391910000,6386900,13851000,4016830000
2024-08-09,42201600,36401000,1668100,4579200,5540200,19276700,5041200,290844200,5377300,12151900,3516400000
2024-08-12,38028100,30072800,2127600,7605400,6936000,16762900,5955600,325559900,7208100,13228900,3360160000
2024-08-13,44155300,39237900,1503800,9711400,6387800,19414300,5108900,312646700,3770000,11585100,3648980000
2024-08-14,41960600,28843800,1610900,5141200,6999800,18267000,4620700,339246400,5476600,12194500,3380050000
2024-08-15,46414000,51698500,3232600,7237800,7001000,20752100,5946500,318086700,9491400,11579400,3723310000
2024-08-16,44340200,31489200,2483800,5012800,7931200,22775600,6344200,302589900,5640800,10056000,3357690000
2024-08-19,40687800,31129800,2252600,4408400,6090800,15234000,5617000,318333600,3885300,12417500,3222050000
2024-08-20,30299000,26255200,1479500,7275100,5640000,16387600,5967300,300087400,4513600,15632000,2994420000
2024-08-21,34765500,35599100,1433200,5019400,5202300,16067300,5125300,257883600,4082000,11752400,3119670000
2024-08-22,43695300,32047500,2021400,6552100,5247100,19361900,8006600,376189100,4097300,10609500,2981530000
2024-08-23,38677300,29150100,2183900,7093400,7214000,18493800,5052900,323230300,4771300,10381400,3291940000
2024-08-26,30602200,22366200,1718100,6870600,5105200,13152800,5378700,331964700,6472400,13671000,2938570000
2024-08-27,35934600,29842000,1210800,4388700,5185200,13492900,5086000,303134600,4456400,9991600,2798990000
2024-08-28,38052200,29045000,1514500,5187000,6506400,14882700,5462400,448101100,5644800,10742900,3053450000
2024-08-29,51906300,26407800,1664500,7390100,6416100,17045200,5179200,453023300,4413200,10753900,3065640000
2024-08-30,52990800,43429400,2974100,7971000,8574100,24308300,6808200,333751600,7301600,13284700,4185850000
2024-09-03,50190600,37817500,3107200,6956500,8956100,20313600,9883900,477155100,10101400,15725100,3866350000
2024-09-04,43840200,30309200,2782500,6939100,7389500,15135800,7517700,372470300,7517500,12620600,3478140000
2024-09-05,36615400,40170500,2525500,4600400,8067900,14195500,8494900,306850700,6061900,17200800,3521650000
2024-09-06,48423000,41466500,2676600,6016900,7777000,19609500,8181500,413638100,5785700,13467700,3822800000
2024-09-09,67180000,29037400,2355800,7538200,8935100,15295100,6918000,273912000,6450200,21645300,3825940000
2024-09-10,51591000,36233800,1869200,6559600,28406900,19594300,9588000,268283700,6396300,20913400,3848180000
2024-09-11,44587100,42564700,1934700,5920200,13658700,19266900,10216500,441422400,6828200,19571900,3839450000
2024-09-12,37455600,33544200,1747000,4540900,9054400,17395700,7856600,366052700,4838900,15919500,3655070000
2024-09-13,36766600,26495400,2518600,3693400,10226700,15874600,6734400,238358300,3918000,10035400,3500790000
2024-09-16,59357400,26065500,1648200,5187800,8634900,13834700,8791400,248772300,6892300,11729000,3437070000
2024-09-17,45519300,26091700,2088400,5066500,7573300,18874200,7415100,231925900,4757100,12202600,3443600000
2024-09-18,59894900,34448100,1990700,4722800,8259900,18898000,9286200,310318900,5102900,12569900,3691390000
2024-09-19,66781300,39543200,4066600,4956100,11635200,21706600,13965200,293506400,8692000,12660600,4024530000
2024-09-20,318679900,100378600,5440500,11839000,20885000,55167100,26032300,382462400,28647500,36206200,7867260000
2024-09-23,54146000,36993100,2442700,4671600,7223500,15128900,7916000,206228500,10265000,16066300,3529550000
2024-09-24,43556100,43478900,4024300,6041600,7323200,17015800,8205300,354966800,5422400,11984900,3872710000
2024-09-25,42308700,26391100,2661500,5420000,8976500,13396400,8354700,284692900,8916500,13816000,3624910000
2024-09-26,36636700,36334900,3906800,6122000,7807500,14492000,8462500,302582900,4957200,16887900,4391180000
2024-09-27,34026000,36002300,2683700,7553800,7032500,14896100,8200900,271009200,4599500,15964000,3898530000
2024-09-30,54541900,41583900,2251300,6010000,8663800,16807300,13884400,226553700,6296600,13247600,4425730000
2024-10-01,63285000,36044900,2091400,4408000,8540100,19092900,9112600,302094500,7130600,23235900,4025180000
2024-10-02,32880600,23704100,1767900,4684400,5810900,16582300,8403800,221845900,6212700,17129700,3829050000
2024-10-03,34044200,30204300,1866100,4791200,7251300,13686400,7031500,277118000,4794300,16524300,3597450000
2024-10-04,37245100,40890300,1675100,5331100,10211700,19169700,8341800,243678100,6002800,19752300,3479400000
2024-10-07,39505400,42364200,2224500,4266000,6718900,20919800,11971600,346250200,6325300,15714400,3637790000
2024-10-08,31855700,26372100,2438800,4766300,6021800,19229300,10098300,285722500,7473000,14818500,3393400000
2024-10-09,33591100,26343100,1757900,6047200,7024000,14974300,10102500,246191600,8758800,11144900,3650340000
2024-10-10,28183500,27785000,1331700,4793900,7927100,13848400,7928400,242311300,6932300,10243300,3208790000
2024-10-11,31759200,25751600,2110400,5253500,18320700,14144900,7057000,170209500,7036500,8294800,3208720000
2024-10-14,39882100,22614400,3006100,5964000,9048900,16653100,5815200,232347700,5909000,9808100,3005250000
2024-10-15,64751400,32178900,2715100,10548000,9235800,18900200,15824900,377831000,7172200,15771300,3882120000
2024-10-16,34082200,23456800,1551600,5982100,6382500,15508900,8061600,264879700,6117000,8426800,3467230000
2024-10-17,32993800,25039400,1561500,4798000,6470200,14820000,6153000,306435900,7045600,11204900,3480010000
2024-10-18,46431500,37417700,3024100,5908000,7000500,17145300,8595300,176090200,8372500,12898600,3374490000
2024-10-21,36254500,24639400,2375900,6082700,5870000,14206100,7053800,264554500,5522500,10177800,3407010000
2024-10-22,38846600,29650600,1523900,5680300,9586800,25482200,8358500,226311600,7511400,9201400,3342080000
2024-10-23,52287000,31937100,1500900,7441600,6180500,19654400,10825100,285930000,4837800,8320300,3532650000
2024-10-24,31109500,21647400,1844100,5386300,6002200,13581600,9705100,172354900,5861200,9905600,3543030000
2024-10-25,38802300,29362100,1606800,6400400,6369700,16899100,6580700,205122100,4877900,10714600,3501280000
2024-10-28,36087100,27930800,3213900,4842500,6843000,14882400,8679600,173586700,5753800,11844500,3691280000
2024-10-29,35417200,35690200,2186400,5216900,6580000,17644100,19232900,157593600,5681000,14731000,3879100000
2024-10-30,47070900,37707600,4037500,5820500,7110900,29749100,11650200,179418100,5518100,12303700,3851120000
2024-10-31,64370100,75146800,2394500,8613900,7829900,53971000,13034700,270039600,6056500,20512000,4425660000
2024-11-01,65276700,99687800,1633300,5256400,6923500,24230400,14615300,207127800,5454800,20939300,3796450000
2024-11-04,44944500,38492100,1793600,4644000,8229600,19672300,11759100,187528200,5130200,14965400,3602060000
2024-11-05,28111300,30564800,1724100,6547100,5600700,17626000,9051700,160537400,4397400,10436700,3768310000
2024-11-06,54561100,72292200,4720000,8926600,23987800,26681800,28637800,242043900,11473700,20807700,6329530000
2024-11-07,42137700,52878400,3211100,7522800,16451100,19901800,16311300,207323300,9056700,12184400,4925740000
2024-11-08,38328800,36075800,3345900,8926100,9502100,16891400,14657100,175665800,7506200,12836000,4666740000
2024-11-11,42005600,35456000,1858900,7146800,9017100,24503300,10275700,182325600,6364400,11969700,4333000000
2024-11-12,40398300,38942900,1737100,7181400,6861000,19401200,12569800,198634700,6507500,11972800,4243400000
2024-11-13,48566200,46212900,2001900,7161900,11472600,21502200,12451500,191903300,5412300,15127900,4220180000
2024-11-14,44923900,42620300,1372500,7716400,10172200,30246900,13780200,194463300,7444300,13041800,4184570000
2024-11-15,47923700,86591100,2165500,11328500,11518800,28247600,12930300,250132900,9939400,19051700,4590960000
2024-11-18,44633700,36409900,1626200,7510600,9051400,24727000,9044300,221205300,6681000,14239700,3983860000
2024-11-19,36211800,31197900,1793200,8233700,6792700,18133500,7942200,227834900,5683700,11584400,4036940000
2024-11-20,35169600,32769000,1859600,9061300,9015300,19191700,7065200,309871700,7081100,11360900,3772620000
2024-11-21,42108300,58800000,1833500,10141100,8783500,20780200,8908500,400946600,6240400,14675400,4230120000
2024-11-22,38168300,31530800,1893000,8266000,7997300,24814600,8165400,236406200,10609800,13323400,4141420000
2024-11-25,90152800,40685700,4398000,12256200,10295400,27691100,20803100,344941900,19357000,26580300,5633150000
2024-11-26,45986200,41673700,1796600,5683500,6212100,23458900,10563600,190287700,6276700,14827300,3835170000
2024-11-27,33498400,28061600,1371900,4140400,5472300,18332400,8689700,226370900,5522900,11079100,3363340000
2024-11-29,28481400,24892400,1962100,5687800,5494800,16271900,6186500,141863200,3823700,9426500,2444420000
2024-12-02,48137100,39523200,1548500,6946500,8899700,20207200,11361500,171682800,5728200,12687300,4412470000
2024-12-03,38861000,32214800,1716200,8674400,6657700,18302000,9806900,164414000,8127300,11756600,4095000000
2024-12-04,44383900,48745700,1193800,10333100,7346300,26009400,8310200,231224300,6823500,19520600,4003390000
2024-12-05,40033900,41140200,1291400,7898100,6572500,21697800,6487200,172621200,5022200,15751200,4212020000
2024-12-06,36870600,44178100,1331000,8389600,5519700,18821000,7079200,188505600,5741200,16171100,3924830000
2024-12-09,44649200,46819400,1739800,8410300,7076500,19144400,9269700,189308600,7164300,17412600,4556460000
2024-12-10,36914800,31199900,2251000,9398700,9108300,18469500,8619200,210020900,6219900,20990900,4048410000
2024-12-11,45205800,35385800,1651600,13446700,7884400,19200200,7472800,184905200,5237500,32392200,4269950000
2024-12-12,32777500,28204100,1804600,6176300,6113800,20834800,6969600,159211400,4072800,14543300,3678010000
2024-12-13,33155300,28768100,2034800,8324900,10392700,20177800,7671200,231514900,3884500,13106100,3584960000
2024-12-16,51694800,37552100,1311100,8732400,9032000,23598800,9767000,237951100,5943600,20256100,4391100000
2024-12-17,51356400,35948100,2138700,10343000,8083600,22733500,7723000,259410300,6069200,17554000,4544500000
2024-12-18,56774100,43281400,2820700,9336100,11322400,24444500,12496000,277444500,7517100,17114500,5246960000
2024-12-19,60882300,39918700,2616700,9516700,11790800,22963700,13731700,209719200,8585200,20565600,4896880000
2024-12-20,147495300,88279200,5142000,17702800,32348400,64263700,27547500,306528600,21999300,40141200,8223220000
2024-12-23,40858800,28070000,1804900,8720800,8611500,19152500,7509000,176053500,6983900,12285100,3593280000
2024-12-24,23234700,15007500,886000,3164100,3729100,7164500,3001800,105157000,2460800,7807000,1757720000
2024-12-26,27237100,16146700,1097900,4656300,4451800,8194200,4503800,116205600,3629400,9652400,2904530000
2024-12-27,42355300,27367100,1245800,5588300,5730200,18117700,5458100,170582600,4367900,11943900,3159610000
2024-12-30,35557500,28321200,1422200,6268700,5723800,13158700,8399000,167734700,4354500,11080800,3433250000
2024-12-31,39480700,24819700,1168100,5811400,4871000,13246500,6216500,155659200,3957600,12387800,3128350000
2025-01-02,55740700,33956600,1802600,6051300,9220900,16896500,5344800,198247200,5401700,12685400,3621680000
2025-01-03,40244100,27515600,1390800,5878800,9491100,16662900,5088900,229322500,5256600,14237900,3667340000
2025-01-06,45045600,31849800,1590700,7910500,9917800,20573600,7025900,265377400,8731700,15623700,4940120000
2025-01-07,40856000,28084200,1607400,8422000,8753400,18139100,8975400,351782200,8447400,12625900,4517330000
2025-01-08,37628900,25033300,1828800,11175600,8675300,15054600,7930600,227349900,4974800,17858100,4441740000
2025-01-10,61710900,36811500,2773900,8821500,10256800,20201100,16261800,207602500,8501500,19304500,4751930000
2025-01-13,49630700,27262700,2746000,10376400,10005300,17604800,17056600,204808900,6772200,17073400,4421200000
2025-01-14,39435300,24711700,2331700,8681700,12407400,16935900,10699100,195590500,5982200,11191200,4142280000
2025-01-15,39832000,31291300,1984500,7434600,18448500,19637800,12416500,185217300,8059200,14521100,4544570000
2025-01-16,71759100,24757300,1974700,8964000,15292300,15300000,11469500,209235600,5774400,10366600,4285810000
2025-01-17,68488300,42370100,2605900,10773100,17678100,26197500,12664600,201188800,7262700,19298500,4366830000
2025-01-21,98070400,39951500,3144500,11111700,13712100,26085700,12153800,197749000,13914700,20416300,4702920000
2025-01-22,64126500,41448200,1994800,16834700,9021900,27803800,14415200,237651400,14356700,15718000,4323040000
2025-01-23,60234800,26404400,2587400,10506400,10749700,18389300,10780100,155915500,7614300,13726800,4432250000
2025-01-24,54697900,25890700,1938200,9887300,7666300,15549500,24588500,234657600,6199800,14235900,4214250000
2025-01-27,94863400,49428300,2964400,15152300,7522300,35647800,19128900,818830900,9170800,15926700,5198750000
2025-01-28,75707600,41587200,1788900,10320600,7375400,23491700,16630500,579666400,6716300,15862000,4473640000
2025-01-29,45486100,26091700,2675800,7156400,7684900,23581400,9496700,467120600,4850300,12345500,4115310000
2025-01-30,55658300,32020700,4234600,8911000,8753500,54586300,8639200,392925500,4136500,14346300,4634620000
2025-01-31,100959800,36110200,2858000,8457800,7193800,34161900,10708600,388161100,5464700,20376500,4843770000
2025-02-03,73063300,37285900,3079300,6687500,8381400,25679100,9128300,371235700,8668600,14623200,4797210000
2025-02-04,45067300,29713800,2709800,9645000,5626000,20532100,10574700,256550000,6410900,14835700,4410160000
2025-02-05,39620300,38727300,2134200,8947000,5704400,16316700,9026100,262230800,7536800,13364400,4756250000
2025-02-06,29925300,60897100,3007000,7418100,7264400,16309800,9145300,251483600,4957900,13411400,4847120000
2025-02-07,39707200,77539300,1804800,6204900,6857900,22886800,9320400,228186300,4535600,10051600,4766900000
2025-02-10,33115600,35419900,1944400,6936200,8627400,20817900,9121300,216989100,7062900,12142200,4458760000
2025-02-11,53718400,23713700,1516900,7554500,7196400,18140600,7020100,178902400,5438100,12713100,4324880000
2025-02-12,45243300,32285200,2833100,7746000,6683900,19121700,8574000,160278600,6037400,18244100,4627960000
2025-02-13,53614100,31346500,3547200,10704700,8398700,23891700,15173000,197430000,6328300,15460000,4763800000
2025-02-14,40896200,27031100,2045300,6411800,5688600,22758500,14184600,195479600,13179500,15733500,4335190000
2025-02-18,48822500,42975100,3120200,9670700,7919800,21423100,12090900,219176600,7075300,20060300,4684980000
2025-02-19,32204200,28566700,2211000,7974700,7007200,24114200,8843000,167536000,7910700,10964700,4562330000
2025-02-20,32316900,30001700,2174100,7224000,13846700,23508700,9340500,143903600,6162600,16325800,4813690000
2025-02-21,53197400,55323900,3225200,12546900,12835600,27524800,16742500,228217600,9813700,14710000,5434560000
2025-02-24,51326400,42387600,2513300,10201900,10372800,26443700,11970900,251381100,8564100,13153500,4990120000
2025-02-25,48013300,58958000,3323500,12303700,9608400,29387400,14063400,271428700,7314900,14497000,5374690000
2025-02-26,44433600,39120600,2397800,11396400,5943600,19619000,8010500,322553800,5519000,10446400,4869580000
2025-02-27,41153600,40548600,1971000,8364600,8204400,21127400,9379800,443175800,5467000,15293200,5057680000
2025-02-28,56833400,51771700,3210300,12037200,10467100,32845700,11247700,389091100,10240100,18821700,6441140000
2025-03-03,47184000,42948400,2569700,9191500,9058300,23007700,9492200,411381400,7615300,18706900,5613850000
2025-03-04,53798100,60853100,3500200,11999700,13465600,29342900,17869500,398163300,12117600,19394900,6138110000
2025-03-05,47227600,38610100,3189100,8744800,7861400,23433100,7722400,284337900,6989100,24822200,5285970000
2025-03-06,45170400,49863800,2234100,8037900,9983200,23304600,7482300,321181900,6702500,17150200,5165080000
2025-03-07,46273600,59802800,3063800,9637600,20498700,22034100,13469300,341755500,9566700,19625000,5705140000
2025-03-10,72071200,62350900,2809100,17559000,18887200,32840100,25263700,366487400,11047000,22749100,6409370000
2025-03-11,76137400,54002900,3190900,9890300,18143000,30380200,14836800,354865700,11032300,19904700,6221240000
2025-03-12,62547500,43679300,1816700,8010700,16054000,24253600,12110700,323857500,10158800,14051500,5219830000
2025-03-13,61368300,41270800,2490300,5286700,16467900,20473000,11252600,299033100,6609000,17767800,5018980000
2025-03-14,60107600,38096700,1936100,6235800,11962100,19952800,8699300,277593500,6790500,15890100,4863180000
2025-03-17,48073400,47341800,1683800,6669800,9586000,22474300,14954000,255501500,9931700,19908800,5031770000
2025-03-18,42432400,40414900,3310000,7348800,10344900,19486900,15212100,299686900,6099900,15998700,4666270000
2025-03-19,54385400,39442900,2407200,5936400,10120600,19185500,9457000,273426200,7569200,17315000,4660090000
2025-03-20,48862900,38921100,2782900,7485900,8328500,18470500,11815600,248829700,8789200,16230800,4678420000
2025-03-21,94127800,60056900,6766100,17047100,19326900,39675900,15782000,266498500,16027300,41102800,9367460000
2025-03-24,44299500,41625400,2277200,8046400,9422700,21004500,12385400,228452500,6102100,14207500,4517990000
2025-03-25,34493600,31171200,1678000,7456200,9287700,15775000,12618800,167447200,8366700,12081800,4467340000
2025-03-26,34466100,32855300,1703200,7223500,12779300,16108400,9154600,293463300,7756000,14110800,4183140000
2025-03-27,37094800,27317700,1481100,6752500,8022500,13766800,8748800,236902100,6211700,12740800,4403460000
2025-03-28,39818600,52548200,1965200,5760300,11978400,21632000,7846900,229872500,5479100,10233400,4513330000
2025-03-31,65299300,63547600,2837500,12481400,13603000,35184700,13347100,299212700,11520100,21652300,5257250000
2025-04-01,36412700,41267300,1955300,23303100,8054700,19689500,8715800,222614000,7021100,12425400,4434500000
2025-04-02,35905900,53679200,1747600,10356900,7758800,16092600,8480100,220601200,6274500,12614600,4243830000
2025-04-03,103419000,95553600,4638700,13249300,17188500,30198000,13652700,338769400,9393300,21204600,7210470000
2025-04-04,125910900,123159400,7216800,16601700,27170700,49209900,20993500,532273800,13454200,30841300,8853500000
2025-04-07,160466300,109327100,7824700,18083000,22914400,50425000,19494900,611041300,15708000,35068500,8691980000
2025-04-08,120859500,87710400,4989000,12018400,19485700,35868900,14232600,476243400,11541100,27147800,7408140000
2025-04-09,184395900,116804300,6457300,18773700,24022400,50199700,23207800,612918300,10670200,30063300,9489600000
2025-04-10,121880000,68302000,4116800,13830500,18896400,38024400,12801900,437812400,10581600,33999300,6677140000
2025-04-11,87435900,50594300,3197900,9943900,20284500,23839200,14856900,313417300,8602800,22884600,5602550000
2025-04-14,101352900,48002500,2758400,10685300,13017800,19251200,11588800,264705000,9877300,18020000,5031440000
2025-04-15,51343900,43642000,3611300,10847700,10912900,17199900,7851700,228966900,8765000,13164900,4317110000
2025-04-16,59732400,51875300,3017200,7986900,9322300,21967800,11356100,397016900,5897500,13607000,4607750000
2025-04-17,52164700,44726500,2717600,10981100,9557900,21120200,11212300,292517500,7227100,17916500,4714880000
2025-04-21,46742500,48126100,2978300,6285400,8716200,20807300,11568700,288501100,8062400,16926500,4226340000
2025-04-22,52976400,56607200,2231200,7136300,10701400,19485000,14352000,241004800,7907400,13147000,4666950000
2025-04-23,52929200,63470100,2458300,9099400,14126800,20545500,19476200,247526000,9309200,14235700,5371390000
2025-04-24,47311000,43763200,2874400,8310400,9055200,22232300,13724700,220815000,20077700,9849600,4697710000
2025-04-25,38222300,36414300,2162400,8643600,8588600,18973200,9640200,251064700,12892800,11245800,4236580000
2025-04-28,38743100,33224700,2189600,5815200,7394300,16579400,7123500,207708500,8127000,13890900,4257880000
2025-04-29,36827600,41667300,2651000,5246700,7216800,14974000,8891500,170444300,8266200,9483100,4747150000
2025-04-30,52286500,55176500,5124800,9598200,12991700,36461100,13763500,235044600,12475500,20379300,5449490000
2025-05-01,57365700,74266000,2961000,7325800,8689600,58938100,11487900,236121500,6792800,18610300,4935270000
2025-05-02,101010600,77903500,3765200,5974500,7165000,30757400,13333200,190194800,5750200,16581900,4854380000
2025-05-05,69018500,35217500,1829100,5464100,5450700,20136100,7117800,133163200,7576200,19624000,4358260000
2025-05-06,51216500,29314100,1724200,8644200,6369900,15104200,7943000,158525600,7703800,16303400,4717260000
2025-05-07,68536700,43948600,1555500,7853100,8724100,23295300,9961300,206758800,6430000,12332200,4987440000
2025-05-08,50478900,41043600,2553400,7606100,8320100,23491300,13030100,198428100,7230800,19196500,5627400000
2025-05-09,36453900,29663100,1646200,6520400,5087600,15324200,17326200,132972200,6453200,10992100,4645090000
2025-05-12,63775800,75205000,4592000,9023800,9603900,22821900,18943800,225023300,7378400,14244600,6014580000
2025-05-13,51909300,56193700,4132500,10549600,8589000,23618800,22962500,330430100,7780800,13350800,5516290000
2025-05-14,49325800,38492100,2052200,10216000,8643100,19902800,15238900,281180800,5988900,15494900,5233450000
2025-05-15,45029500,64347300,1580400,7945800,9214600,21992300,17789900,226632600,8727300,15004300,4991290000
2025-05-16,54737900,43318500,2561700,8051200,8932900,23849800,12829800,226542500,7100800,14042500,4850850000
2025-05-19,46140500,34314800,2277700,12639900,12145000,21336500,14438400,193154600,8119900,16802700,4144010000
2025-05-20,42496600,29470400,2266000,7351500,8436300,15441800,8046700,161514200,5576600,12429300,4416850000
